Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,point.x,point.y,point.z
1574431852.491862,9014,1574431852,491025924,,-9.214285714285714,51.948,0.0
1574431852.5408516,9015,1574431852,539628028,,-8.728571428571428,52.65,0.0
1574431852.5879073,9016,1574431852,587238073,,-8.185714285714285,52.65,0.0
1574431852.6356695,9017,1574431852,635227918,,-7.642857142857143,53.352,0.0
1574431852.683756,9018,1574431852,683219909,,-7.171428571428572,51.948,0.0
1574431852.7323225,9019,1574431852,731584072,,-6.957142857142857,51.948,0.0
1574431852.796219,9020,1574431852,795667886,,-6.757142857142857,53.352,0.0
1574431852.844684,9021,1574431852,843466043,,-6.457142857142857,52.65,0.0
1574431852.8920074,9022,1574431852,891309976,,-6.128571428571429,52.65,0.0
1574431852.9402463,9023,1574431852,939519882,,-5.871428571428571,52.65,0.0
1574431852.990451,9024,1574431852,987298965,,-5.8428571428571425,51.948,0.0
1574431853.0366228,9025,1574431853,35749912,,-5.8428571428571425,53.352,0.0
1574431853.0841458,9026,1574431853,83411931,,-5.871428571428571,52.65,0.0
1574431853.1485336,9027,1574431853,148077964,,-5.871428571428571,52.65,0.0
1574431853.197174,9028,1574431853,195477008,,-5.871428571428571,51.948,0.0
1574431853.244482,9029,1574431853,243705987,,-5.871428571428571,53.352,0.0
1574431853.2920535,9030,1574431853,291340112,,-5.871428571428571,53.352,0.0
1574431853.3408484,9031,1574431853,339786052,,-5.871428571428571,51.948,0.0
1574431853.3883371,9032,1574431853,387535095,,-5.871428571428571,51.948,0.0
1574431853.4366188,9033,1574431853,435694932,,-5.871428571428571,53.352,0.0
1574431853.4998975,9034,1574431853,499351978,,-5.885714285714286,52.65,0.0
1574431853.548648,9035,1574431853,548057079,,-5.885714285714286,53.352,0.0
1574431853.5966952,9036,1574431853,595621109,,-5.914285714285715,51.948,0.0
1574431853.6439452,9037,1574431853,643589973,,-5.914285714285715,53.352,0.0
1574431853.6944928,9038,1574431853,691597938,,-5.928571428571429,51.948,0.0
1574431853.7404125,9039,1574431853,740036010,,-5.928571428571429,53.352,0.0
1574431853.787884,9040,1574431853,787595987,,-5.928571428571429,51.948,0.0
1574431853.836822,9041,1574431853,835767030,,-5.928571428571429,53.352,0.0
1574431853.9005656,9042,1574431853,899684906,,-5.928571428571429,51.948,0.0
1574431853.949192,9043,1574431853,948173046,,-5.928571428571429,53.352,0.0
1574431853.9971168,9044,1574431853,995635032,,-5.928571428571429,52.65,0.0
1574431854.044322,9045,1574431854,43879985,,-5.928571428571429,52.65,0.0
1574431854.0920582,9046,1574431854,91731071,,-5.928571428571429,52.65,0.0
1574431854.1424716,9047,1574431854,139897108,,-5.928571428571429,52.65,0.0
1574431854.1893318,9048,1574431854,187918901,,-5.928571428571429,52.65,0.0
1574431854.2529113,9049,1574431854,251882076,,-5.928571428571429,53.352,0.0
1574431854.3004222,9050,1574431854,299828052,,-5.928571428571429,53.352,0.0
1574431854.3503737,9051,1574431854,347884893,,-5.928571428571429,51.948,0.0
1574431854.396888,9052,1574431854,395947933,,-5.928571428571429,53.352,0.0
1574431854.4448044,9053,1574431854,444214105,,-5.928571428571429,51.948,0.0
1574431854.492626,9054,1574431854,492100954,,-5.928571428571429,53.352,0.0
1574431854.5406153,9055,1574431854,540142059,,-5.928571428571429,52.65,0.0
1574431854.5897338,9056,1574431854,588037014,,-5.928571428571429,52.65,0.0
1574431854.653192,9057,1574431854,651959896,,-5.928571428571429,52.65,0.0
1574431854.700426,9058,1574431854,699980974,,-5.914285714285715,52.65,0.0
1574431854.7500463,9059,1574431854,748328924,,-5.914285714285715,53.352,0.0
1574431854.7972472,9060,1574431854,796060085,,-5.885714285714286,52.65,0.0
1574431854.8448205,9061,1574431854,844393014,,-5.785714285714286,53.352,0.0
1574431854.8926005,9062,1574431854,892170906,,-5.428571428571429,51.948,0.0
1574431854.9419615,9063,1574431854,940114021,,-5.057142857142857,53.352,0.0
1574431855.0046294,9064,1574431855,4237890,,-4.642857142857143,52.65,0.0
1574431855.0531197,9065,1574431855,52320957,,-4.314285714285714,52.65,0.0
1574431855.1008215,9066,1574431855,100435018,,-4.014285714285714,53.352,0.0
1574431855.1497211,9067,1574431855,148566961,,-3.7285714285714286,52.65,0.0
1574431855.1975214,9068,1574431855,196369886,,-3.3,52.65,0.0
1574431855.2448611,9069,1574431855,244371891,,-2.6142857142857143,53.352,0.0
1574431855.292851,9070,1574431855,292370080,,-1.6428571428571428,52.65,0.0
1574431855.3569615,9071,1574431855,356307983,,-1.0857142857142856,53.352,0.0
1574431855.405463,9072,1574431855,404346942,,-1.042857142857143,51.948,0.0
1574431855.453128,9073,1574431855,452553033,,-1.0714285714285714,53.352,0.0
1574431855.5013802,9074,1574431855,500574111,,-1.0714285714285714,53.352,0.0
1574431855.5493827,9075,1574431855,548481941,,-1.0714285714285714,53.352,0.0
1574431855.597743,9076,1574431855,596427917,,-1.0714285714285714,52.65,0.0
1574431855.6453643,9077,1574431855,644671916,,-1.0857142857142856,52.65,0.0
1574431855.693759,9078,1574431855,692651987,,-1.1142857142857143,53.352,0.0
1574431855.7575676,9079,1574431855,756592035,,-1.1142857142857143,52.65,0.0
1574431855.8053548,9080,1574431855,804625034,,-1.1142857142857143,52.65,0.0
1574431855.8532312,9081,1574431855,852735996,,-1.1142857142857143,53.352,0.0
1574431855.901308,9082,1574431855,900644063,,-1.1142857142857143,53.352,0.0
1574431855.950063,9083,1574431855,948895931,,-1.1142857142857143,53.352,0.0
1574431855.997527,9084,1574431855,996520042,,-1.1142857142857143,52.65,0.0
1574431856.0451639,9085,1574431856,44718027,,-1.1142857142857143,52.65,0.0
1574431856.1093347,9086,1574431856,108692884,,-1.1142857142857143,53.352,0.0
1574431856.1574512,9087,1574431856,156907081,,-1.1285714285714286,53.352,0.0
1574431856.2058601,9088,1574431856,204813957,,-1.2714285714285714,52.65,0.0
1574431856.2537365,9089,1574431856,253017902,,-1.4428571428571428,52.65,0.0
1574431856.3013763,9090,1574431856,300874948,,-1.6571428571428573,53.352,0.0
1574431856.350852,9091,1574431856,349247932,,-1.7714285714285714,53.352,0.0
1574431856.3973403,9092,1574431856,396802902,,-1.8285714285714285,53.352,0.0
1574431856.4457817,9093,1574431856,445111036,,-1.8285714285714285,51.948,0.0
1574431856.5099347,9094,1574431856,508896112,,-1.8571428571428572,53.352,0.0
1574431856.5583777,9095,1574431856,557606935,,-1.8571428571428572,53.352,0.0
1574431856.6057117,9096,1574431856,605051994,,-1.8571428571428572,53.352,0.0
1574431856.65353,9097,1574431856,653048992,,-1.8714285714285714,52.65,0.0
1574431856.70188,9098,1574431856,701103925,,-1.8714285714285714,52.65,0.0
1574431856.749798,9099,1574431856,749162912,,-1.9,53.352,0.0
1574431856.7980974,9100,1574431856,796972036,,-1.9,53.352,0.0
1574431856.8619006,9101,1574431856,861032962,,-1.9142857142857144,53.352,0.0
1574431856.9099789,9102,1574431856,909375905,,-1.9142857142857144,53.352,0.0
1574431856.959657,9103,1574431856,957438945,,-1.957142857142857,52.65,0.0
1574431857.0056434,9104,1574431857,5167961,,-2.057142857142857,52.65,0.0
1574431857.0537784,9105,1574431857,53100109,,-2.2,54.054,0.0
1574431857.1026177,9106,1574431857,101351976,,-2.242857142857143,51.948,0.0
1574431857.1505544,9107,1574431857,149682044,,-2.242857142857143,53.352,0.0
1574431857.2140052,9108,1574431857,213341951,,-2.242857142857143,53.352,0.0
1574431857.2617695,9109,1574431857,261140108,,-2.242857142857143,53.352,0.0
1574431857.3107607,9110,1574431857,309648990,,-2.242857142857143,52.65,0.0
1574431857.3584971,9111,1574431857,357911109,,-2.242857142857143,53.352,0.0
1574431857.406312,9112,1574431857,405813932,,-2.242857142857143,52.65,0.0
1574431857.4542785,9113,1574431857,453500986,,-2.2285714285714286,53.352,0.0
1574431857.5017416,9114,1574431857,501377105,,-2.0714285714285716,53.352,0.0
1574431857.5504587,9115,1574431857,549521923,,-1.8714285714285714,52.65,0.0
1574431857.6145127,9116,1574431857,613526105,,-1.8714285714285714,52.65,0.0
1574431857.6621296,9117,1574431857,661520004,,-1.8714285714285714,53.352,0.0
1574431857.7105145,9118,1574431857,709486961,,-1.8714285714285714,53.352,0.0
1574431857.758304,9119,1574431857,757812023,,-1.8714285714285714,53.352,0.0
1574431857.8069687,9120,1574431857,805766105,,-1.8571428571428572,52.65,0.0
1574431857.854885,9121,1574431857,853842973,,-1.8571428571428572,52.65,0.0
1574431857.9024463,9122,1574431857,901949882,,-1.8571428571428572,52.65,0.0
1574431857.9663124,9123,1574431857,965559005,,-1.8285714285714285,53.352,0.0
1574431858.014428,9124,1574431858,13943910,,-1.7285714285714286,53.352,0.0
1574431858.0619898,9125,1574431858,61518907,,-1.6142857142857143,53.352,0.0
1574431858.1102717,9126,1574431858,109724044,,-1.6142857142857143,52.65,0.0
1574431858.157949,9127,1574431858,157641887,,-1.6142857142857143,53.352,0.0
1574431858.206606,9128,1574431858,205908060,,-1.6142857142857143,52.65,0.0
1574431858.2548537,9129,1574431858,254015922,,-1.5857142857142856,53.352,0.0
1574431858.3033013,9130,1574431858,301961898,,-1.457142857142857,52.65,0.0
1574431858.3664753,9131,1574431858,365722894,,-1.1714285714285715,52.65,0.0
1574431858.4145527,9132,1574431858,413944005,,-1.0285714285714285,53.352,0.0
1574431858.4623833,9133,1574431858,461704015,,-0.9857142857142858,53.352,0.0
1574431858.51078,9134,1574431858,509969949,,-0.9857142857142858,53.352,0.0
1574431858.5591931,9135,1574431858,557955026,,-0.9857142857142858,53.352,0.0
1574431858.6065679,9136,1574431858,606024980,,-0.9857142857142858,52.65,0.0
1574431858.6551375,9137,1574431858,654371023,,-0.9857142857142858,52.65,0.0
1574431858.7197256,9138,1574431858,718554019,,-0.9857142857142858,53.352,0.0
1574431858.7668335,9139,1574431858,765911102,,-0.9857142857142858,53.352,0.0
1574431858.8151307,9140,1574431858,814157009,,-0.9857142857142858,51.948,0.0
1574431858.8623369,9141,1574431858,861948013,,-0.9857142857142858,53.352,0.0
1574431858.9110172,9142,1574431858,910124063,,-0.9857142857142858,53.352,0.0
1574431858.9595144,9143,1574431858,958144903,,-1.0,53.352,0.0
1574431859.0068023,9144,1574431859,6166934,,-1.0,53.352,0.0
1574431859.0703294,9145,1574431859,69879055,,-1.2285714285714286,53.352,0.0
1574431859.1200151,9146,1574431859,118743896,,-1.4857142857142858,51.948,0.0
1574431859.1666305,9147,1574431859,165949106,,-2.0142857142857142,53.352,0.0
1574431859.2147236,9148,1574431859,214242935,,-2.8142857142857145,53.352,0.0
1574431859.2632468,9149,1574431859,262269973,,-3.7142857142857144,53.352,0.0
1574431859.3108451,9150,1574431859,310246944,,-4.542857142857143,52.65,0.0
1574431859.3594146,9151,1574431859,358246088,,-5.3,52.65,0.0
1574431859.4068928,9152,1574431859,406236886,,-5.957142857142857,53.352,0.0
1574431859.4707224,9153,1574431859,470349073,,-6.5285714285714285,53.352,0.0
1574431859.5191152,9154,1574431859,518381118,,-7.0285714285714285,53.352,0.0
1574431859.5665884,9155,1574431859,566097021,,-7.5,52.65,0.0
1574431859.6149836,9156,1574431859,614339113,,-7.914285714285715,53.352,0.0
1574431859.6632683,9157,1574431859,662554979,,-8.2,53.352,0.0
1574431859.7119298,9158,1574431859,710998058,,-8.357142857142858,52.65,0.0
1574431859.7603564,9159,1574431859,758614063,,-8.7,53.352,0.0
1574431859.8230708,9160,1574431859,822472095,,-9.228571428571428,53.352,0.0
1574431859.871114,9161,1574431859,870368003,,-10.014285714285714,52.65,0.0
1574431859.9195125,9162,1574431859,918946981,,-10.842857142857143,53.352,0.0
1574431859.9672284,9163,1574431859,966614961,,-11.428571428571429,52.65,0.0
1574431860.0149035,9164,1574431860,14543056,,-11.557142857142857,53.352,0.0
1574431860.0630994,9165,1574431860,62387943,,-11.557142857142857,53.352,0.0
1574431860.110977,9166,1574431860,110554933,,-11.557142857142857,53.352,0.0
1574431860.174937,9167,1574431860,174495935,,-11.585714285714285,52.65,0.0
1574431860.223003,9168,1574431860,222524881,,-11.585714285714285,53.352,0.0
1574431860.27121,9169,1574431860,270632028,,-11.585714285714285,53.352,0.0
1574431860.3192732,9170,1574431860,318816900,,-11.585714285714285,53.352,0.0
1574431860.3669906,9171,1574431860,366497039,,-11.585714285714285,52.65,0.0
1574431860.4149861,9172,1574431860,414582014,,-11.585714285714285,52.65,0.0
1574431860.4629698,9173,1574431860,462521076,,-11.557142857142857,52.65,0.0
1574431860.5112634,9174,1574431860,510854005,,-11.557142857142857,53.352,0.0
1574431860.5755603,9175,1574431860,574678897,,-11.557142857142857,53.352,0.0
1574431860.6245413,9176,1574431860,623230934,,-11.557142857142857,53.352,0.0
1574431860.6715212,9177,1574431860,670924901,,-11.557142857142857,53.352,0.0
1574431860.7197468,9178,1574431860,718816995,,-11.557142857142857,52.65,0.0
1574431860.7679677,9179,1574431860,766817092,,-11.614285714285714,53.352,0.0
1574431860.8159146,9180,1574431860,814918041,,-11.657142857142857,53.352,0.0
1574431860.8638341,9181,1574431860,862828969,,-11.67142857142857,52.65,0.0
1574431860.9280324,9182,1574431860,926863908,,-11.757142857142858,53.352,0.0
1574431860.975165,9183,1574431860,974678993,,-11.757142857142858,53.352,0.0
1574431861.0240548,9184,1574431861,22953033,,-11.757142857142858,53.352,0.0
1574431861.0714447,9185,1574431861,70878028,,-11.8,53.352,0.0
1574431861.1196573,9186,1574431861,119041919,,-11.914285714285715,52.65,0.0
1574431861.167232,9187,1574431861,166913032,,-12.0,53.352,0.0
1574431861.216007,9188,1574431861,215121030,,-12.085714285714285,52.65,0.0
1574431861.2635584,9189,1574431861,262922048,,-12.128571428571428,53.352,0.0
1574431861.3282359,9190,1574431861,327106952,,-12.17142857142857,53.352,0.0
1574431861.3754606,9191,1574431861,374877929,,-12.32857142857143,53.352,0.0
1574431861.423973,9192,1574431861,423270940,,-12.385714285714286,53.352,0.0
1574431861.471573,9193,1574431861,471046924,,-12.457142857142857,53.352,0.0
1574431861.5197942,9194,1574431861,519081115,,-12.457142857142857,52.65,0.0
1574431861.5685844,9195,1574431861,567179918,,-12.5,53.352,0.0
1574431861.616417,9196,1574431861,615284919,,-12.585714285714285,53.352,0.0
1574431861.6798317,9197,1574431861,679076910,,-12.757142857142858,52.65,0.0
1574431861.7277853,9198,1574431861,727298021,,-12.757142857142858,53.352,0.0
1574431861.7764199,9199,1574431861,775294065,,-12.757142857142858,53.352,0.0
1574431861.8245912,9200,1574431861,823371887,,-12.757142857142858,53.352,0.0
1574431861.871411,9201,1574431861,871104955,,-12.757142857142858,53.352,0.0
1574431861.9211233,9202,1574431861,919884920,,-12.742857142857142,54.054,0.0
1574431861.968203,9203,1574431861,967484951,,-12.7,52.65,0.0
1574431862.0321772,9204,1574431862,31109094,,-12.585714285714285,54.054,0.0
1574431862.0799704,9205,1574431862,79427003,,-12.457142857142857,52.65,0.0
1574431862.1295862,9206,1574431862,127465009,,-12.2,53.352,0.0
1574431862.1766877,9207,1574431862,175430059,,-11.82857142857143,53.352,0.0
1574431862.2242432,9208,1574431862,223501920,,-11.7,53.352,0.0
1574431862.2717257,9209,1574431862,271294116,,-11.5,53.352,0.0
1574431862.3209116,9210,1574431862,319720983,,-11.214285714285714,54.054,0.0
1574431862.3678439,9211,1574431862,367310047,,-10.82857142857143,53.352,0.0
1574431862.4324505,9212,1574431862,431709051,,-10.471428571428572,53.352,0.0
1574431862.4807005,9213,1574431862,479429006,,-9.9,53.352,0.0
1574431862.5284417,9214,1574431862,527615070,,-9.471428571428572,53.352,0.0
1574431862.5757196,9215,1574431862,575321912,,-9.314285714285715,53.352,0.0
1574431862.6250973,9216,1574431862,623775959,,-9.314285714285715,53.352,0.0
1574431862.671815,9217,1574431862,671464920,,-9.342857142857143,54.054,0.0
1574431862.7206056,9218,1574431862,719841003,,-9.342857142857143,53.352,0.0
1574431862.784196,9219,1574431862,783499002,,-9.357142857142858,53.352,0.0
1574431862.8329222,9220,1574431862,831710100,,-9.357142857142858,53.352,0.0
1574431862.8800244,9221,1574431862,879693031,,-9.357142857142858,54.054,0.0
1574431862.928465,9222,1574431862,927795886,,-9.4,53.352,0.0
1574431862.9769557,9223,1574431862,975953102,,-9.571428571428571,53.352,0.0
1574431863.0247073,9224,1574431863,24003028,,-9.714285714285714,53.352,0.0
1574431863.0724924,9225,1574431863,71664094,,-9.714285714285714,53.352,0.0
1574431863.120562,9226,1574431863,119659900,,-9.714285714285714,53.352,0.0
1574431863.1842716,9227,1574431863,183729887,,-9.714285714285714,54.054,0.0
1574431863.2350922,9228,1574431863,232009887,,-9.714285714285714,53.352,0.0
1574431863.2805321,9229,1574431863,279818058,,-9.714285714285714,53.352,0.0
1574431863.3292496,9230,1574431863,327887058,,-9.714285714285714,54.054,0.0
1574431863.376355,9231,1574431863,375758886,,-9.714285714285714,53.352,0.0
1574431863.4247,9232,1574431863,424026966,,-9.685714285714285,53.352,0.0
1574431863.4724283,9233,1574431863,471775054,,-9.685714285714285,54.054,0.0
1574431863.536474,9234,1574431863,536005973,,-9.685714285714285,54.054,0.0
1574431863.5842304,9235,1574431863,583918094,,-9.685714285714285,53.352,0.0
1574431863.6326144,9236,1574431863,632086992,,-9.685714285714285,53.352,0.0
1574431863.6804655,9237,1574431863,679831981,,-9.685714285714285,53.352,0.0
1574431863.7286227,9238,1574431863,727973937,,-9.685714285714285,54.054,0.0
1574431863.776595,9239,1574431863,775952100,,-9.685714285714285,53.352,0.0
1574431863.8249536,9240,1574431863,824359893,,-9.728571428571428,53.352,0.0
1574431863.888651,9241,1574431863,887923002,,-9.757142857142858,53.352,0.0
1574431863.940077,9242,1574431863,936239957,,-9.728571428571428,53.352,0.0
1574431863.9844995,9243,1574431863,983973979,,-9.728571428571428,54.054,0.0
1574431864.0329368,9244,1574431864,32301902,,-9.728571428571428,54.054,0.0
1574431864.083839,9245,1574431864,80782890,,-9.728571428571428,53.352,0.0
1574431864.129077,9246,1574431864,128268957,,-9.728571428571428,54.054,0.0
1574431864.1770194,9247,1574431864,176260948,,-9.728571428571428,53.352,0.0
1574431864.2410157,9248,1574431864,240031957,,-9.728571428571428,53.352,0.0
1574431864.2886944,9249,1574431864,288280963,,-9.728571428571428,53.352,0.0
1574431864.3370376,9250,1574431864,336329936,,-9.728571428571428,54.756,0.0
1574431864.3846362,9251,1574431864,384243011,,-9.728571428571428,53.352,0.0
1574431864.43372,9252,1574431864,432439088,,-9.728571428571428,53.352,0.0
1574431864.480926,9253,1574431864,480290889,,-9.685714285714285,54.054,0.0
1574431864.5293908,9254,1574431864,528650045,,-9.514285714285714,53.352,0.0
1574431864.5771143,9255,1574431864,576431035,,-9.442857142857143,53.352,0.0
1574431864.641364,9256,1574431864,640431880,,-9.385714285714286,54.054,0.0
1574431864.688963,9257,1574431864,688282966,,-9.3,53.352,0.0
1574431864.7373936,9258,1574431864,736417055,,-9.271428571428572,53.352,0.0
1574431864.7848492,9259,1574431864,784399986,,-9.271428571428572,54.756,0.0
1574431864.833095,9260,1574431864,832398891,,-9.3,53.352,0.0
1574431864.88113,9261,1574431864,880436897,,-9.342857142857143,53.352,0.0
1574431864.928907,9262,1574431864,928500890,,-9.385714285714286,53.352,0.0
1574431864.9934616,9263,1574431864,992492914,,-9.385714285714286,54.054,0.0
1574431865.041703,9264,1574431865,40648937,,-9.4,53.352,0.0
1574431865.089068,9265,1574431865,88618993,,-9.528571428571428,54.756,0.0
1574431865.1390276,9266,1574431865,136956930,,-9.714285714285714,53.352,0.0
1574431865.1853383,9267,1574431865,184446096,,-9.714285714285714,53.352,0.0
1574431865.2331204,9268,1574431865,232686996,,-9.714285714285714,53.352,0.0
1574431865.281203,9269,1574431865,280590057,,-9.685714285714285,54.054,0.0
1574431865.34503,9270,1574431865,344530105,,-9.685714285714285,53.352,0.0
1574431865.3932362,9271,1574431865,392731904,,-9.67142857142857,54.756,0.0
1574431865.442217,9272,1574431865,440996885,,-9.67142857142857,53.352,0.0
1574431865.4898326,9273,1574431865,488874912,,-9.642857142857142,53.352,0.0
1574431865.5389094,9274,1574431865,537026882,,-9.628571428571428,54.054,0.0
1574431865.5857294,9275,1574431865,584914922,,-9.514285714285714,54.054,0.0
1574431865.634172,9276,1574431865,632999897,,-9.385714285714286,54.054,0.0
1574431865.6814964,9277,1574431865,680782079,,-9.114285714285714,53.352,0.0
1574431865.7460322,9278,1574431865,745161056,,-8.685714285714285,53.352,0.0
1574431865.7931497,9279,1574431865,792692899,,-8.228571428571428,54.054,0.0
1574431865.8415408,9280,1574431865,841006994,,-7.771428571428571,54.054,0.0
1574431865.8900914,9281,1574431865,889213085,,-7.371428571428571,54.054,0.0
1574431865.938533,9282,1574431865,937155961,,-7.314285714285714,53.352,0.0
1574431865.985372,9283,1574431865,984963893,,-7.314285714285714,54.054,0.0
1574431866.0342197,9284,1574431866,33147096,,-7.314285714285714,54.054,0.0
1574431866.0979338,9285,1574431866,97074031,,-7.314285714285714,53.352,0.0
1574431866.1465003,9286,1574431866,145404100,,-7.314285714285714,54.054,0.0
1574431866.1947012,9287,1574431866,193172931,,-7.314285714285714,53.352,0.0
1574431866.2422369,9288,1574431866,241403102,,-7.314285714285714,54.054,0.0
1574431866.2901013,9289,1574431866,289163112,,-7.271428571428571,54.054,0.0
1574431866.3381345,9290,1574431866,337168931,,-7.1571428571428575,53.352,0.0
1574431866.385511,9291,1574431866,385099887,,-7.042857142857143,54.054,0.0
1574431866.4507394,9292,1574431866,449409961,,-7.042857142857143,54.054,0.0
1574431866.4996827,9293,1574431866,497769117,,-7.042857142857143,53.352,0.0
1574431866.5466974,9294,1574431866,545392990,,-7.042857142857143,54.054,0.0
1574431866.5939918,9295,1574431866,593348026,,-7.042857142857143,53.352,0.0
1574431866.6422558,9296,1574431866,641594886,,-7.0,54.756,0.0
1574431866.6901667,9297,1574431866,689352035,,-6.857142857142857,53.352,0.0
1574431866.738347,9298,1574431866,737548112,,-6.828571428571428,54.054,0.0
1574431866.7858374,9299,1574431866,785243034,,-6.828571428571428,54.054,0.0
1574431866.8503885,9300,1574431866,849387884,,-6.828571428571428,53.352,0.0
1574431866.8994236,9301,1574431866,897743940,,-6.828571428571428,53.352,0.0
1574431866.9468575,9302,1574431866,945851087,,-6.828571428571428,54.054,0.0
1574431866.9945686,9303,1574431866,993730068,,-6.857142857142857,54.054,0.0
1574431867.0422986,9304,1574431867,41651964,,-6.957142857142857,54.054,0.0
1574431867.0903084,9305,1574431867,89478969,,-7.1571428571428575,54.054,0.0
1574431867.1394935,9306,1574431867,137820005,,-7.228571428571429,54.054,0.0
1574431867.2023633,9307,1574431867,201833009,,-7.228571428571429,53.352,0.0
1574431867.250617,9308,1574431867,249763965,,-7.228571428571429,53.352,0.0
1574431867.2983043,9309,1574431867,297584056,,-7.228571428571429,54.054,0.0
1574431867.3462024,9310,1574431867,345741033,,-7.228571428571429,54.054,0.0
1574431867.394188,9311,1574431867,393647909,,-7.242857142857143,54.054,0.0
1574431867.4428234,9312,1574431867,441900014,,-7.328571428571428,53.352,0.0
1574431867.490585,9313,1574431867,489795923,,-7.485714285714286,54.756,0.0
1574431867.5541735,9314,1574431867,553725004,,-7.571428571428571,53.352,0.0
1574431867.6028175,9315,1574431867,601799964,,-7.685714285714286,54.054,0.0
1574431867.6508887,9316,1574431867,649971008,,-7.828571428571428,53.352,0.0
1574431867.6986551,9317,1574431867,697834968,,-8.071428571428571,54.054,0.0
1574431867.7464027,9318,1574431867,745848894,,-8.4,53.352,0.0
1574431867.7946565,9319,1574431867,793764114,,-8.742857142857142,54.756,0.0
1574431867.843194,9320,1574431867,841948032,,-8.928571428571429,53.352,0.0
1574431867.8903344,9321,1574431867,889801025,,-8.928571428571429,54.054,0.0
1574431867.9546397,9322,1574431867,954144954,,-8.928571428571429,53.352,0.0
1574431868.0034313,9323,1574431868,2069950,,-8.928571428571429,54.054,0.0
1574431868.050216,9324,1574431868,49819946,,-8.928571428571429,54.054,0.0
1574431868.0988128,9325,1574431868,98022937,,-8.928571428571429,54.054,0.0
1574431868.1471815,9326,1574431868,145972013,,-8.928571428571429,53.352,0.0
1574431868.1950595,9327,1574431868,194026947,,-8.928571428571429,54.054,0.0
1574431868.2429404,9328,1574431868,242208003,,-8.928571428571429,54.054,0.0
1574431868.307133,9329,1574431868,306157112,,-8.928571428571429,53.352,0.0
1574431868.355066,9330,1574431868,354124069,,-8.928571428571429,54.054,0.0
1574431868.4034097,9331,1574431868,402275085,,-8.9,53.352,0.0
1574431868.4507153,9332,1574431868,450027942,,-8.9,54.054,0.0
1574431868.4989545,9333,1574431868,498114109,,-8.9,54.054,0.0
1574431868.5471377,9334,1574431868,546190023,,-8.9,54.054,0.0
1574431868.5951133,9335,1574431868,594104051,,-8.9,54.054,0.0
1574431868.6585588,9336,1574431868,658041954,,-8.9,53.352,0.0
1574431868.70743,9337,1574431868,706301927,,-9.028571428571428,53.352,0.0
1574431868.7549262,9338,1574431868,754352092,,-9.442857142857143,54.054,0.0
1574431868.8027906,9339,1574431868,802248954,,-9.728571428571428,53.352,0.0
1574431868.8507469,9340,1574431868,850230932,,-9.8,54.756,0.0
1574431868.8987422,9341,1574431868,898257017,,-9.8,53.352,0.0
1574431868.9467878,9342,1574431868,946389913,,-9.814285714285715,54.054,0.0
1574431868.9946644,9343,1574431868,994271993,,-9.814285714285715,53.352,0.0
1574431869.0590696,9344,1574431869,58208942,,-9.814285714285715,54.756,0.0
1574431869.1076934,9345,1574431869,106384038,,-9.814285714285715,53.352,0.0
1574431869.1564345,9346,1574431869,154484033,,-9.814285714285715,54.054,0.0
1574431869.2031384,9347,1574431869,202476024,,-9.814285714285715,53.352,0.0
1574431869.251268,9348,1574431869,250567913,,-9.814285714285715,54.756,0.0
1574431869.2993658,9349,1574431869,298506975,,-9.814285714285715,53.352,0.0
1574431869.3485339,9350,1574431869,346522092,,-9.8,53.352,0.0
1574431869.411195,9351,1574431869,410442113,,-9.771428571428572,54.756,0.0
1574431869.4593947,9352,1574431869,458717107,,-9.771428571428572,53.352,0.0
1574431869.5072715,9353,1574431869,506743907,,-9.771428571428572,54.054,0.0
1574431869.5561001,9354,1574431869,554754018,,-9.771428571428572,53.352,0.0
1574431869.6033914,9355,1574431869,602612972,,-9.771428571428572,53.352,0.0
1574431869.6518643,9356,1574431869,650657892,,-9.771428571428572,54.054,0.0
1574431869.6998851,9357,1574431869,698654890,,-9.771428571428572,54.756,0.0
1574431869.763532,9358,1574431869,762598991,,-9.771428571428572,53.352,0.0
1574431869.811049,9359,1574431869,810633897,,-9.771428571428572,54.054,0.0
1574431869.8594084,9360,1574431869,858607053,,-9.771428571428572,54.054,0.0
1574431869.907448,9361,1574431869,906835079,,-9.757142857142858,53.352,0.0
1574431869.9557407,9362,1574431869,954741954,,-9.471428571428572,54.054,0.0
1574431870.0042806,9363,1574431870,3170967,,-9.4,53.352,0.0
1574431870.0517266,9364,1574431870,50792932,,-9.4,53.352,0.0
1574431870.0994635,9365,1574431870,98819017,,-9.4,54.756,0.0
1574431870.1634765,9366,1574431870,162656068,,-9.4,53.352,0.0
1574431870.211686,9367,1574431870,210973978,,-9.4,54.054,0.0
1574431870.2598426,9368,1574431870,258877038,,-9.4,54.054,0.0
1574431870.3128865,9369,1574431870,307022094,,-9.4,54.054,0.0
1574431870.3555284,9370,1574431870,355148077,,-9.385714285714286,53.352,0.0
1574431870.403455,9371,1574431870,402817010,,-9.385714285714286,54.054,0.0
1574431870.451349,9372,1574431870,450947046,,-9.385714285714286,53.352,0.0
1574431870.5160131,9373,1574431870,515126943,,-9.385714285714286,54.756,0.0
1574431870.5635042,9374,1574431870,562781095,,-9.385714285714286,53.352,0.0
1574431870.611729,9375,1574431870,611098051,,-9.385714285714286,54.054,0.0
